frame_id,type_name,type_id,obj_id,path_img,path_mask,x1,y1,x2,y2,height,width
226,klikun,0,0,klikun\images\1477451055.jpg,klikun\masks\1477451055.png,7,11,483,421,500,500
227,klikun,0,0,klikun\images\1477476378.jpg,klikun\masks\1477476378.png,18,36,430,285,360,500
228,klikun,0,0,klikun\images\1477482458.jpg,klikun\masks\1477482458.png,116,94,431,278,450,500
229,klikun,0,0,klikun\images\1477496104.jpg,klikun\masks\1477496104.png,68,32,434,420,473,500
230,klikun,0,0,klikun\images\1477500913.jpg,klikun\masks\1477500913.png,191,78,457,415,493,500
230,klikun,0,1,klikun\images\1477500913.jpg,klikun\masks\1477500913.png,28,53,224,412,493,500
231,klikun,0,0,klikun\images\1477515529.jpg,klikun\masks\1477515529.png,60,109,294,409,500,400
231,klikun,0,1,klikun\images\1477515529.jpg,klikun\masks\1477515529.png,55,56,291,296,500,400
232,klikun,0,0,klikun\images\1477518130.jpg,klikun\masks\1477518130.png,66,50,485,333,500,500
233,klikun,0,0,klikun\images\1477552461.jpg,klikun\masks\1477552461.png,24,87,465,349,450,500
234,klikun,0,0,klikun\images\1477618447.jpg,klikun\masks\1477618447.png,88,12,443,475,494,478
235,klikun,0,0,klikun\images\1477620780.jpg,klikun\masks\1477620780.png,222,7,485,146,346,500
235,klikun,0,1,klikun\images\1477620780.jpg,klikun\masks\1477620780.png,9,231,285,330,346,500
236,klikun,0,0,klikun\images\1479016401.jpg,klikun\masks\1479016401.png,102,152,467,398,500,500
237,klikun,0,0,klikun\images\1479130875.jpg,klikun\masks\1479130875.png,185,77,434,265,333,500
238,klikun,0,0,klikun\images\1479130965.jpg,klikun\masks\1479130965.png,143,54,396,255,333,500
239,klikun,0,0,klikun\images\1479160587.jpg,klikun\masks\1479160587.png,301,101,454,197,357,500
239,klikun,0,1,klikun\images\1479160587.jpg,klikun\masks\1479160587.png,82,99,219,216,357,500
240,klikun,0,0,klikun\images\1479215940.jpg,klikun\masks\1479215940.png,89,44,345,321,369,500
241,klikun,0,0,klikun\images\1479253353.jpg,klikun\masks\1479253353.png,74,92,458,318,346,500
242,klikun,0,0,klikun\images\1479322713.jpg,klikun\masks\1479322713.png,106,54,375,400,499,500
243,klikun,0,0,klikun\images\1479424928.jpg,klikun\masks\1479424928.png,67,61,266,334,405,500
243,klikun,0,1,klikun\images\1479424928.jpg,klikun\masks\1479424928.png,194,80,455,372,405,500
244,klikun,0,0,klikun\images\1479499622.jpg,klikun\masks\1479499622.png,178,139,285,349,480,429
244,klikun,0,1,klikun\images\1479499622.jpg,klikun\masks\1479499622.png,134,82,251,348,480,429
245,klikun,0,0,klikun\images\1479528256.jpg,klikun\masks\1479528256.png,114,42,382,279,337,500
246,klikun,0,0,klikun\images\1479529302.jpg,klikun\masks\1479529302.png,110,24,454,260,374,500
247,klikun,0,0,klikun\images\1479529322.jpg,klikun\masks\1479529322.png,8,18,431,288,379,500
248,klikun,0,0,klikun\images\1479531611.jpg,klikun\masks\1479531611.png,110,187,262,335,416,500
248,klikun,0,1,klikun\images\1479531611.jpg,klikun\masks\1479531611.png,244,113,455,349,416,500
249,klikun,0,0,klikun\images\1479533882.jpg,klikun\masks\1479533882.png,107,32,441,304,305,500
250,klikun,0,0,klikun\images\1479555221.jpg,klikun\masks\1479555221.png,21,21,488,374,375,500
251,klikun,0,0,klikun\images\1479584987.jpg,klikun\masks\1479584987.png,141,71,368,470,471,500
252,klikun,0,0,klikun\images\1479611060.jpg,klikun\masks\1479611060.png,38,28,480,376,410,500
253,klikun,0,0,klikun\images\1479617525.jpg,klikun\masks\1479617525.png,29,0,275,305,306,500
254,klikun,0,0,klikun\images\1479653359.jpg,klikun\masks\1479653359.png,126,59,445,332,333,500
255,klikun,0,0,klikun\images\1479653360.jpg,klikun\masks\1479653360.png,88,53,372,331,333,500
256,klikun,0,0,klikun\images\1479663654.jpg,klikun\masks\1479663654.png,46,22,284,499,500,371
257,klikun,0,0,klikun\images\1479669776.jpg,klikun\masks\1479669776.png,31,37,448,339,375,500
258,klikun,0,0,klikun\images\1479671145.jpg,klikun\masks\1479671145.png,76,18,499,309,365,500
259,klikun,0,0,klikun\images\1479690099.jpg,klikun\masks\1479690099.png,133,72,317,417,476,500
260,klikun,0,0,klikun\images\1479690681.jpg,klikun\masks\1479690681.png,79,99,475,499,500,476
261,klikun,0,0,klikun\images\1479708904.jpg,klikun\masks\1479708904.png,82,44,387,499,500,433
262,klikun,0,0,klikun\images\1479723540.jpg,klikun\masks\1479723540.png,99,50,415,311,390,500
264,klikun,0,0,klikun\images\1479759453.jpg,klikun\masks\1479759453.png,38,21,465,489,500,500
265,klikun,0,0,klikun\images\1479771338.jpg,klikun\masks\1479771338.png,138,49,369,239,333,500
266,klikun,0,0,klikun\images\1479778127.jpg,klikun\masks\1479778127.png,6,14,419,412,413,437
267,klikun,0,0,klikun\images\1479782487.jpg,klikun\masks\1479782487.png,31,117,317,499,500,361
269,klikun,0,0,klikun\images\1479796669.jpg,klikun\masks\1479796669.png,154,79,361,292,397,500
270,klikun,0,0,klikun\images\1479799238.jpg,klikun\masks\1479799238.png,51,52,258,220,314,500
271,klikun,0,0,klikun\images\1479804174.jpg,klikun\masks\1479804174.png,35,41,399,499,500,500
272,klikun,0,0,klikun\images\1479817907.jpg,klikun\masks\1479817907.png,144,31,449,481,482,500
273,klikun,0,0,klikun\images\1479821403.jpg,klikun\masks\1479821403.png,64,69,456,278,341,500
274,klikun,0,0,klikun\images\1479821750.jpg,klikun\masks\1479821750.png,0,11,280,454,500,319
275,klikun,0,0,klikun\images\1479864056.jpg,klikun\masks\1479864056.png,108,93,406,220,331,500
276,klikun,0,0,klikun\images\1479870650.jpg,klikun\masks\1479870650.png,338,100,1103,620,750,1334
277,klikun,0,0,klikun\images\1479884342.jpg,klikun\masks\1479884342.png,59,63,432,374,375,500
278,klikun,0,0,klikun\images\1479888002.jpg,klikun\masks\1479888002.png,0,53,457,340,341,500
280,klikun,0,0,klikun\images\1479897186.jpg,klikun\masks\1479897186.png,111,57,398,467,468,500
281,klikun,0,0,klikun\images\1479900263.jpg,klikun\masks\1479900263.png,76,78,305,396,500,500
282,klikun,0,0,klikun\images\1479926496.jpg,klikun\masks\1479926496.png,9,0,451,499,500,461
284,klikun,0,0,klikun\images\1479946075.jpg,klikun\masks\1479946075.png,7,73,466,305,375,500
285,klikun,0,0,klikun\images\1479950068.jpg,klikun\masks\1479950068.png,41,57,441,272,333,500
286,klikun,0,0,klikun\images\1479958046.jpg,klikun\masks\1479958046.png,61,52,435,297,349,500
287,klikun,0,0,klikun\images\1479981798.jpg,klikun\masks\1479981798.png,21,222,389,373,500,500
288,klikun,0,0,klikun\images\1480051062.jpg,klikun\masks\1480051062.png,142,33,471,332,333,500
289,klikun,0,0,klikun\images\1480103939.jpg,klikun\masks\1480103939.png,132,80,351,452,500,500
290,klikun,0,0,klikun\images\1480111103.jpg,klikun\masks\1480111103.png,82,108,336,449,500,485
291,klikun,0,0,klikun\images\1480147917.jpg,klikun\masks\1480147917.png,103,43,381,454,478,490
292,klikun,0,0,klikun\images\1480182393.jpg,klikun\masks\1480182393.png,71,77,337,417,500,489
293,klikun,0,0,klikun\images\1480255772.jpg,klikun\masks\1480255772.png,123,69,477,318,357,500
294,klikun,0,0,klikun\images\1480259405.jpg,klikun\masks\1480259405.png,0,70,169,492,493,500
294,klikun,0,1,klikun\images\1480259405.jpg,klikun\masks\1480259405.png,41,141,445,492,493,500
295,klikun,0,0,klikun\images\1480304818.jpg,klikun\masks\1480304818.png,261,114,483,258,353,500
295,klikun,0,1,klikun\images\1480304818.jpg,klikun\masks\1480304818.png,186,158,259,352,353,500
295,klikun,0,2,klikun\images\1480304818.jpg,klikun\masks\1480304818.png,25,185,142,352,353,500
296,klikun,0,0,klikun\images\1480318901.jpg,klikun\masks\1480318901.png,175,159,429,371,500,500
297,klikun,0,0,klikun\images\1480392472.jpg,klikun\masks\1480392472.png,71,28,455,231,313,500
298,klikun,0,0,klikun\images\1480393161.jpg,klikun\masks\1480393161.png,107,90,433,277,450,500
299,klikun,0,0,klikun\images\1480632767.jpg,klikun\masks\1480632767.png,62,28,271,289,333,500
300,klikun,0,0,klikun\images\1480711691.jpg,klikun\masks\1480711691.png,188,116,321,318,375,500
301,klikun,0,0,klikun\images\1480794867.jpg,klikun\masks\1480794867.png,92,87,346,398,399,500
302,klikun,0,0,klikun\images\1480858935.jpg,klikun\masks\1480858935.png,156,57,334,311,442,500
303,klikun,0,0,klikun\images\1480882622.jpg,klikun\masks\1480882622.png,39,56,389,264,333,500
304,klikun,0,0,klikun\images\1481118649.jpg,klikun\masks\1481118649.png,0,0,345,321,323,500
304,klikun,0,1,klikun\images\1481118649.jpg,klikun\masks\1481118649.png,217,161,308,251,323,500
304,klikun,0,2,klikun\images\1481118649.jpg,klikun\masks\1481118649.png,333,159,481,257,323,500
305,klikun,0,0,klikun\images\1481240362.jpg,klikun\masks\1481240362.png,105,87,268,301,361,500
306,klikun,0,0,klikun\images\1481240381.jpg,klikun\masks\1481240381.png,62,49,297,322,362,500
307,klikun,0,0,klikun\images\1481311632.jpg,klikun\masks\1481311632.png,150,34,408,407,429,500
308,klikun,0,0,klikun\images\1481356758.jpg,klikun\masks\1481356758.png,44,34,218,247,314,400
308,klikun,0,1,klikun\images\1481356758.jpg,klikun\masks\1481356758.png,177,75,342,238,314,400
308,klikun,0,2,klikun\images\1481356758.jpg,klikun\masks\1481356758.png,206,167,363,243,314,400
309,klikun,0,0,klikun\images\1482178127.jpg,klikun\masks\1482178127.png,153,83,438,344,433,500
310,klikun,0,0,klikun\images\1482178205.jpg,klikun\masks\1482178205.png,294,64,447,243,322,500
310,klikun,0,1,klikun\images\1482178205.jpg,klikun\masks\1482178205.png,117,102,357,265,322,500
310,klikun,0,2,klikun\images\1482178205.jpg,klikun\masks\1482178205.png,40,56,194,242,322,500
311,klikun,0,0,klikun\images\1482686993.jpg,klikun\masks\1482686993.png,136,62,393,203,332,500
312,klikun,0,0,klikun\images\1482716505.jpg,klikun\masks\1482716505.png,327,121,435,248,343,500
312,klikun,0,1,klikun\images\1482716505.jpg,klikun\masks\1482716505.png,205,120,342,250,343,500
312,klikun,0,2,klikun\images\1482716505.jpg,klikun\masks\1482716505.png,20,105,219,253,343,500
313,klikun,0,0,klikun\images\1482750171.jpg,klikun\masks\1482750171.png,210,82,357,259,373,480
313,klikun,0,1,klikun\images\1482750171.jpg,klikun\masks\1482750171.png,24,132,271,323,373,480
313,klikun,0,2,klikun\images\1482750171.jpg,klikun\masks\1482750171.png,94,226,419,327,373,480
315,klikun,0,0,klikun\images\1482798691.jpg,klikun\masks\1482798691.png,60,24,492,289,332,500
316,klikun,0,0,klikun\images\1482800912.jpg,klikun\masks\1482800912.png,195,126,427,392,500,500
317,klikun,0,0,klikun\images\1482823067.jpg,klikun\masks\1482823067.png,47,67,424,298,332,500
318,klikun,0,0,klikun\images\1482824495.jpg,klikun\masks\1482824495.png,26,63,320,319,386,364
318,klikun,0,1,klikun\images\1482824495.jpg,klikun\masks\1482824495.png,269,153,363,385,386,364
318,klikun,0,2,klikun\images\1482824495.jpg,klikun\masks\1482824495.png,133,9,363,290,386,364
318,klikun,0,3,klikun\images\1482824495.jpg,klikun\masks\1482824495.png,271,53,352,181,386,364
318,klikun,0,4,klikun\images\1482824495.jpg,klikun\masks\1482824495.png,208,135,277,179,386,364
319,klikun,0,0,klikun\images\1482851315.jpg,klikun\masks\1482851315.png,106,57,403,329,330,500
320,klikun,0,0,klikun\images\1482865200.jpg,klikun\masks\1482865200.png,23,33,410,478,500,433
323,klikun,0,0,klikun\images\1482889303.jpg,klikun\masks\1482889303.png,59,17,281,258,500,333
324,klikun,0,0,klikun\images\1482898473.jpg,klikun\masks\1482898473.png,56,102,385,380,500,500
325,klikun,0,0,klikun\images\1482918038.jpg,klikun\masks\1482918038.png,199,35,378,238,500,460
325,klikun,0,1,klikun\images\1482918038.jpg,klikun\masks\1482918038.png,308,70,406,259,500,460
325,klikun,0,2,klikun\images\1482918038.jpg,klikun\masks\1482918038.png,34,102,387,477,500,460
327,klikun,0,0,klikun\images\1483102395.jpg,klikun\masks\1483102395.png,101,73,329,400,401,480
328,klikun,0,0,klikun\images\1483103661.jpg,klikun\masks\1483103661.png,82,79,267,499,500,485
328,klikun,0,1,klikun\images\1483103661.jpg,klikun\masks\1483103661.png,171,26,435,458,500,485
328,klikun,0,2,klikun\images\1483103661.jpg,klikun\masks\1483103661.png,113,64,444,461,500,485
330,klikun,0,0,klikun\images\1483164629.jpg,klikun\masks\1483164629.png,174,64,290,276,500,375
330,klikun,0,1,klikun\images\1483164629.jpg,klikun\masks\1483164629.png,68,101,183,275,500,375
331,klikun,0,0,klikun\images\1483173193.jpg,klikun\masks\1483173193.png,93,16,476,442,498,500
332,klikun,0,0,klikun\images\1483177696.jpg,klikun\masks\1483177696.png,142,108,389,308,362,500
332,klikun,0,1,klikun\images\1483177696.jpg,klikun\masks\1483177696.png,107,22,471,280,362,500
333,klikun,0,0,klikun\images\1483281575.jpg,klikun\masks\1483281575.png,215,82,477,443,472,500
333,klikun,0,1,klikun\images\1483281575.jpg,klikun\masks\1483281575.png,48,42,499,364,472,500
334,klikun,0,0,klikun\images\1483387320.jpg,klikun\masks\1483387320.png,95,118,441,322,402,500
335,klikun,0,0,klikun\images\1483418495.jpg,klikun\masks\1483418495.png,32,39,446,310,380,500
336,klikun,0,0,klikun\images\1483488990.jpg,klikun\masks\1483488990.png,36,26,450,351,441,500
338,klikun,0,0,klikun\images\1483642183.jpg,klikun\masks\1483642183.png,116,71,443,458,490,474
339,klikun,0,0,klikun\images\1483702399.jpg,klikun\masks\1483702399.png,26,54,403,266,313,470
340,klikun,0,0,klikun\images\1483738511.jpg,klikun\masks\1483738511.png,0,31,477,429,500,500
341,klikun,0,0,klikun\images\1483948012.jpg,klikun\masks\1483948012.png,47,30,301,232,253,332
342,klikun,0,0,klikun\images\1484110435.jpg,klikun\masks\1484110435.png,130,105,295,370,480,320
343,klikun,0,0,klikun\images\1484250038.jpg,klikun\masks\1484250038.png,17,53,436,270,287,500
344,klikun,0,0,klikun\images\1484721549.jpg,klikun\masks\1484721549.png,68,105,489,365,500,500
345,klikun,0,0,klikun\images\1484955150.jpg,klikun\masks\1484955150.png,101,43,442,343,344,500
346,klikun,0,0,klikun\images\1485034383.jpg,klikun\masks\1485034383.png,34,63,439,251,333,500
347,klikun,0,0,klikun\images\1485106686.jpg,klikun\masks\1485106686.png,195,380,639,967,1334,750
348,klikun,0,0,klikun\images\1485246480.jpg,klikun\masks\1485246480.png,37,35,220,305,337,251
349,klikun,0,0,klikun\images\1485399133.jpg,klikun\masks\1485399133.png,65,212,470,351,500,500
350,klikun,0,0,klikun\images\1485478621.jpg,klikun\masks\1485478621.png,26,71,412,416,500,450
351,klikun,0,0,klikun\images\1485478768.jpg,klikun\masks\1485478768.png,8,3,499,386,408,500
352,klikun,0,0,klikun\images\1485487306.jpg,klikun\masks\1485487306.png,32,3,499,343,364,500
355,klikun,0,0,klikun\images\1485779591.jpg,klikun\masks\1485779591.png,22,7,485,445,487,500
357,klikun,0,0,klikun\images\1485874182.jpg,klikun\masks\1485874182.png,4,6,473,249,287,500
358,klikun,0,0,klikun\images\1485898625.jpg,klikun\masks\1485898625.png,13,8,467,361,379,500
359,klikun,0,0,klikun\images\1485920031.jpg,klikun\masks\1485920031.png,111,29,417,333,372,480
361,klikun,0,0,klikun\images\1485938389.jpg,klikun\masks\1485938389.png,0,4,481,394,429,500
362,klikun,0,0,klikun\images\1485938506.jpg,klikun\masks\1485938506.png,36,12,325,472,500,348
363,klikun,0,0,klikun\images\1485952345.jpg,klikun\masks\1485952345.png,65,39,465,281,344,500
364,klikun,0,0,klikun\images\1485952487.jpg,klikun\masks\1485952487.png,43,18,472,355,397,500
365,klikun,0,0,klikun\images\1485980903.jpg,klikun\masks\1485980903.png,13,11,488,334,343,500
366,klikun,0,0,klikun\images\1485996452.jpg,klikun\masks\1485996452.png,104,11,250,191,270,360
367,klikun,0,0,klikun\images\1486014544.jpg,klikun\masks\1486014544.png,147,37,483,250,357,500
367,klikun,0,1,klikun\images\1486014544.jpg,klikun\masks\1486014544.png,53,122,226,312,357,500
368,klikun,0,0,klikun\images\1486016642.jpg,klikun\masks\1486016642.png,21,121,465,331,452,500
369,klikun,0,0,klikun\images\1486023451.jpg,klikun\masks\1486023451.png,60,98,379,257,381,500
369,klikun,0,1,klikun\images\1486023451.jpg,klikun\masks\1486023451.png,150,140,465,325,381,500
370,klikun,0,0,klikun\images\1486043514.jpg,klikun\masks\1486043514.png,68,39,458,428,492,500
371,klikun,0,0,klikun\images\1486047403.jpg,klikun\masks\1486047403.png,14,123,469,214,354,500
372,klikun,0,0,klikun\images\1486047569.jpg,klikun\masks\1486047569.png,85,132,340,378,423,450
372,klikun,0,1,klikun\images\1486047569.jpg,klikun\masks\1486047569.png,232,69,449,341,423,450
373,klikun,0,0,klikun\images\1486060797.jpg,klikun\masks\1486060797.png,22,53,478,357,375,500
374,klikun,0,0,klikun\images\1486062227.jpg,klikun\masks\1486062227.png,58,64,448,499,500,472
375,klikun,0,0,klikun\images\1486075955.jpg,klikun\masks\1486075955.png,83,124,487,250,320,500
376,klikun,0,0,klikun\images\1486080114.jpg,klikun\masks\1486080114.png,25,93,498,319,400,500
377,klikun,0,0,klikun\images\1486084343.jpg,klikun\masks\1486084343.png,58,185,499,474,475,500
378,klikun,0,0,klikun\images\1486185900.jpg,klikun\masks\1486185900.png,18,152,420,262,420,500
380,klikun,0,0,klikun\images\1486208225.jpg,klikun\masks\1486208225.png,36,75,330,375,398,472
381,klikun,0,0,klikun\images\1486209171.jpg,klikun\masks\1486209171.png,270,185,465,405,446,500
381,klikun,0,1,klikun\images\1486209171.jpg,klikun\masks\1486209171.png,9,160,225,408,446,500
382,klikun,0,0,klikun\images\1486215411.jpg,klikun\masks\1486215411.png,27,58,388,253,335,500
383,klikun,0,0,klikun\images\1486218570.jpg,klikun\masks\1486218570.png,40,72,434,320,360,500
384,klikun,0,0,klikun\images\1486232961.jpg,klikun\masks\1486232961.png,196,47,447,287,416,500
386,klikun,0,0,klikun\images\1486244854.jpg,klikun\masks\1486244854.png,41,36,322,403,417,336
387,klikun,0,0,klikun\images\1486261305.jpg,klikun\masks\1486261305.png,175,24,417,263,332,482
387,klikun,0,1,klikun\images\1486261305.jpg,klikun\masks\1486261305.png,27,107,270,306,332,482
387,klikun,0,2,klikun\images\1486261305.jpg,klikun\masks\1486261305.png,134,115,319,198,332,482
388,klikun,0,0,klikun\images\1486283530.jpg,klikun\masks\1486283530.png,43,88,409,283,370,500
389,klikun,0,0,klikun\images\1486302841.jpg,klikun\masks\1486302841.png,62,61,443,273,375,500
390,klikun,0,0,klikun\images\1486310773.jpg,klikun\masks\1486310773.png,255,64,394,385,404,500
390,klikun,0,1,klikun\images\1486310773.jpg,klikun\masks\1486310773.png,33,58,289,382,404,500
391,klikun,0,0,klikun\images\1486313634.jpg,klikun\masks\1486313634.png,131,56,292,468,500,404
392,klikun,0,0,klikun\images\1486343158.jpg,klikun\masks\1486343158.png,46,88,392,310,415,500
393,klikun,0,0,klikun\images\1486985960.jpg,klikun\masks\1486985960.png,122,131,386,465,500,427
394,klikun,0,0,klikun\images\1487098488.jpg,klikun\masks\1487098488.png,18,80,429,418,500,500
394,klikun,0,1,klikun\images\1487098488.jpg,klikun\masks\1487098488.png,32,64,468,356,500,500
395,klikun,0,0,klikun\images\1487390096.jpg,klikun\masks\1487390096.png,131,36,377,329,354,500
396,klikun,0,0,klikun\images\1487698685.jpg,klikun\masks\1487698685.png,41,28,446,305,375,500
397,klikun,0,0,klikun\images\1487889345.jpg,klikun\masks\1487889345.png,133,29,445,281,346,500
398,klikun,0,0,klikun\images\1488020612.jpg,klikun\masks\1488020612.png,23,35,230,325,362,254
399,klikun,0,0,klikun\images\1488060788.jpg,klikun\masks\1488060788.png,71,128,463,277,333,499
400,klikun,0,0,klikun\images\1488477801.jpg,klikun\masks\1488477801.png,193,40,478,336,495,500
400,klikun,0,1,klikun\images\1488477801.jpg,klikun\masks\1488477801.png,46,192,306,464,495,500
401,klikun,0,0,klikun\images\1488491957.jpg,klikun\masks\1488491957.png,30,11,428,291,500,482
402,klikun,0,0,klikun\images\1488533534.jpg,klikun\masks\1488533534.png,163,54,471,189,424,500
402,klikun,0,1,klikun\images\1488533534.jpg,klikun\masks\1488533534.png,7,13,376,396,424,500
405,klikun,0,0,klikun\images\1488625877.jpg,klikun\masks\1488625877.png,34,15,304,373,500,305
406,klikun,0,0,klikun\images\1488898774.jpg,klikun\masks\1488898774.png,32,37,451,358,429,500
407,klikun,0,0,klikun\images\1488946825.jpg,klikun\masks\1488946825.png,44,24,459,483,500,482
408,klikun,0,0,klikun\images\1489010135.jpg,klikun\masks\1489010135.png,39,26,483,315,355,500
411,klikun,0,0,klikun\images\1489048268.jpg,klikun\masks\1489048268.png,101,14,368,347,356,400
