name,conf,x1,y1,x2,y2,path_img,true_label
shipun,0.95413035,158,46,320,271,shipun\images\img_2276.jpg,shipun
shipun,0.96680593,129,98,640,442,shipun\images\img_2291.jpg,shipun
shipun,0.88449526,103,163,640,434,shipun\images\img_2297.jpg,shipun
shipun,0.9731859,164,103,640,498,shipun\images\img_2302.jpg,shipun
shipun,0.97920203,193,209,640,624,shipun\images\img_2303.jpg,shipun
shipun,0.8559606,0,74,640,640,shipun\images\img_2307.jpg,shipun
shipun,0.45170388,1,24,127,188,shipun\images\img_2307.jpg,shipun
shipun,0.97210544,682,1202,640,640,shipun\images\img_2333.jpg,shipun
shipun,0.9186058,22,881,640,640,shipun\images\img_2333.jpg,shipun
shipun,0.97082996,242,344,640,640,shipun\images\img_2350.jpg,shipun
shipun,0.86040956,0,209,640,640,shipun\images\img_2353.jpg,shipun
shipun,0.92041713,446,374,640,640,shipun\images\img_2354.jpg,shipun
shipun,0.8614819,490,295,640,640,shipun\images\img_2387.jpg,shipun
shipun,0.9505398,282,236,640,640,shipun\images\img_2393.jpg,shipun
shipun,0.96118164,356,251,640,640,shipun\images\img_2398.jpg,shipun
shipun,0.9660102,100,121,640,640,shipun\images\img_2411.jpg,shipun
shipun,0.9485226,155,231,640,640,shipun\images\img_2416.jpg,shipun
shipun,0.97620505,422,192,640,640,shipun\images\img_2417.jpg,shipun
shipun,0.95441717,185,24,640,640,shipun\images\img_2434.jpg,shipun
shipun,0.96784097,21,333,640,640,shipun\images\img_2435.jpg,shipun
shipun,0.9731889,290,518,640,640,shipun\images\img_2437.jpg,shipun
shipun,0.9595543,747,209,640,640,shipun\images\img_2438.jpg,shipun
shipun,0.16220647,1874,884,640,640,shipun\images\img_2438.jpg,shipun
shipun,0.93815804,740,327,640,640,shipun\images\img_244.jpg,shipun
shipun,0.27794516,0,1,257,463,shipun\images\img_244.jpg,shipun
shipun,0.1819026,328,0,640,562,shipun\images\img_244.jpg,shipun
maliy,0.10264326,0,1,260,464,shipun\images\img_244.jpg,shipun
shipun,0.8596238,153,80,640,640,shipun\images\img_2454.jpg,shipun
shipun,0.3580006,31,200,640,640,shipun\images\img_2472.jpg,shipun
klikun,0.101057634,309,197,640,640,shipun\images\img_2472.jpg,shipun
shipun,0.92628604,118,193,640,640,shipun\images\img_248.jpg,shipun
shipun,0.32002905,1911,1207,640,640,shipun\images\img_248.jpg,shipun
shipun,0.1363363,151,283,334,640,shipun\images\img_2485.jpg,shipun
shipun,0.10719525,154,290,640,640,shipun\images\img_2485.jpg,shipun
shipun,0.9682226,658,389,640,640,shipun\images\img_2512.jpg,shipun
shipun,0.9801715,488,480,640,640,shipun\images\img_2523.jpg,shipun
shipun,0.8768405,2,427,640,640,shipun\images\img_2525.jpg,shipun
shipun,0.9345979,534,426,640,640,shipun\images\img_2545.jpg,shipun
shipun,0.9531409,284,237,640,640,shipun\images\img_2553.jpg,shipun
shipun,0.92217255,614,11,640,640,shipun\images\img_2561.jpg,shipun
shipun,0.9723729,1004,412,640,640,shipun\images\img_2564.jpg,shipun
shipun,0.9749804,585,195,640,640,shipun\images\img_2567.jpg,shipun
shipun,0.9718546,266,192,640,450,shipun\images\img_2603.jpg,shipun
shipun,0.9375987,115,303,258,631,shipun\images\img_261.jpg,shipun
shipun,0.922064,309,233,472,462,shipun\images\img_261.jpg,shipun
shipun,0.6210083,217,253,264,319,shipun\images\img_261.jpg,shipun
shipun,0.29142967,249,0,484,71,shipun\images\img_261.jpg,shipun
shipun,0.15076464,152,89,184,108,shipun\images\img_261.jpg,shipun
klikun,0.1119862,251,1,483,71,shipun\images\img_261.jpg,shipun
shipun,0.9567598,468,245,621,512,shipun\images\img_2620.jpg,shipun
shipun,0.23454891,28,0,640,429,shipun\images\img_2620.jpg,shipun
shipun,0.97296786,437,154,640,527,shipun\images\img_2636.jpg,shipun
shipun,0.97082025,557,214,640,640,shipun\images\img_2647.jpg,shipun
shipun,0.9640063,591,399,640,640,shipun\images\img_2681.jpg,shipun
shipun,0.6787315,686,525,640,640,shipun\images\img_2702.jpg,shipun
shipun,0.9703589,494,274,640,640,shipun\images\img_2713.jpg,shipun
shipun,0.96231395,560,209,640,640,shipun\images\img_2737.jpg,shipun
shipun,0.92986137,265,91,640,640,shipun\images\img_2739.jpg,shipun
shipun,0.12703547,855,1051,640,640,shipun\images\img_2739.jpg,shipun
shipun,0.9582966,237,171,640,623,shipun\images\img_2755.jpg,shipun
shipun,0.936519,639,587,640,640,shipun\images\img_2786.jpg,shipun
shipun,0.93652344,228,730,640,640,shipun\images\img_2789.jpg,shipun
shipun,0.64613044,446,309,640,640,shipun\images\img_2792.jpg,shipun
shipun,0.55554867,0,691,294,640,shipun\images\img_2792.jpg,shipun
shipun,0.15221687,1340,315,640,439,shipun\images\img_2792.jpg,shipun
shipun,0.7331767,510,112,640,640,shipun\images\img_2794.jpg,shipun
shipun,0.8894633,17,741,640,640,shipun\images\img_2801.jpg,shipun
shipun,0.12855794,866,0,640,168,shipun\images\img_2801.jpg,shipun
shipun,0.92000115,913,556,640,640,shipun\images\img_2862.jpg,shipun
shipun,0.49457914,1145,95,640,640,shipun\images\img_2865.jpg,shipun
shipun,0.46267024,177,0,640,640,shipun\images\img_2865.jpg,shipun
shipun,0.9577244,1,458,640,640,shipun\images\img_2880.jpg,shipun
klikun,0.8041455,672,387,640,640,shipun\images\img_2933.jpg,shipun
shipun,0.92526746,11,455,640,640,shipun\images\img_2938.jpg,shipun
shipun,0.8935456,755,609,640,640,shipun\images\img_2944.jpg,shipun
shipun,0.196383,1503,554,640,599,shipun\images\img_2944.jpg,shipun
shipun,0.19058065,803,0,640,390,shipun\images\img_2944.jpg,shipun
shipun,0.13703148,1953,398,640,640,shipun\images\img_2944.jpg,shipun
klikun,0.11755522,751,618,640,640,shipun\images\img_2944.jpg,shipun
shipun,0.91322917,78,0,640,640,shipun\images\img_2952.jpg,shipun
shipun,0.9319751,0,108,640,456,shipun\images\img_296.jpg,shipun
shipun,0.819239,507,162,640,640,shipun\images\img_2976.jpg,shipun
shipun,0.7628389,1013,162,640,421,shipun\images\img_2976.jpg,shipun
shipun,0.6486014,392,57,531,196,shipun\images\img_2976.jpg,shipun
shipun,0.39808983,250,62,434,130,shipun\images\img_2976.jpg,shipun
shipun,0.37587896,91,137,221,218,shipun\images\img_2976.jpg,shipun
maliy,0.34049702,899,0,640,144,shipun\images\img_2976.jpg,shipun
shipun,0.25421727,899,0,640,145,shipun\images\img_2976.jpg,shipun
klikun,0.23940264,898,0,640,142,shipun\images\img_2976.jpg,shipun
klikun,0.14007595,391,56,531,197,shipun\images\img_2976.jpg,shipun
shipun,0.903536,631,259,640,572,shipun\images\img_2984.jpg,shipun
shipun,0.86619735,1090,477,640,640,shipun\images\img_2984.jpg,shipun
shipun,0.7405635,0,346,543,640,shipun\images\img_2984.jpg,shipun
shipun,0.7816381,342,0,640,640,shipun\images\img_2987.jpg,shipun
shipun,0.91358465,741,300,640,640,shipun\images\img_2996.jpg,shipun
shipun,0.6698457,140,398,640,640,shipun\images\img_2997.jpg,shipun
shipun,0.8652453,103,130,640,640,shipun\images\img_3002.jpg,shipun
shipun,0.9622522,374,295,640,640,shipun\images\img_3004.jpg,shipun
shipun,0.9714065,542,396,640,640,shipun\images\img_3011.jpg,shipun
shipun,0.9833859,177,118,640,417,shipun\images\img_322.jpg,shipun
shipun,0.92311877,95,266,253,492,shipun\images\img_323.jpg,shipun
shipun,0.72142065,99,0,525,640,shipun\images\img_326.jpg,shipun
shipun,0.9694202,267,59,558,491,shipun\images\img_340.jpg,shipun
shipun,0.9411721,85,58,478,463,shipun\images\img_344.jpg,shipun
shipun,0.90266544,371,164,640,377,shipun\images\img_345.jpg,shipun
shipun,0.9029166,107,200,473,640,shipun\images\img_347.jpg,shipun
shipun,0.4964415,243,135,640,597,shipun\images\img_355.jpg,shipun
shipun,0.39975336,0,0,345,600,shipun\images\img_355.jpg,shipun
shipun,0.97041386,274,44,640,385,shipun\images\img_366.jpg,shipun
shipun,0.71817464,48,104,640,413,shipun\images\img_373.jpg,shipun
shipun,0.90568894,135,22,640,475,shipun\images\img_377.jpg,shipun
shipun,0.9774009,115,150,571,423,shipun\images\img_378.jpg,shipun
shipun,0.9597476,174,109,603,319,shipun\images\img_397.jpg,shipun
klikun,0.19309007,221,450,325,498,shipun\images\img_397.jpg,shipun
shipun,0.9197521,146,40,536,532,shipun\images\img_398.jpg,shipun
shipun,0.87042516,97,53,640,524,shipun\images\img_409.jpg,shipun
shipun,0.98473734,94,113,640,412,shipun\images\img_420.jpg,shipun
shipun,0.97598684,113,88,640,403,shipun\images\img_438.jpg,shipun
shipun,0.887481,406,77,640,308,shipun\images\img_441.jpg,shipun
shipun,0.88166434,140,143,274,272,shipun\images\img_441.jpg,shipun
shipun,0.9176354,202,82,484,341,shipun\images\img_447.jpg,shipun
shipun,0.7881489,21,165,640,519,shipun\images\img_466.jpg,shipun
shipun,0.966381,192,97,640,527,shipun\images\img_483.jpg,shipun
shipun,0.9721693,187,102,556,461,shipun\images\img_486.jpg,shipun
shipun,0.96284276,39,148,607,540,shipun\images\img_507.jpg,shipun
shipun,0.9441781,687,629,640,640,shipun\images\img_51.jpg,shipun
shipun,0.92448294,1,332,472,599,shipun\images\img_511.jpg,shipun
shipun,0.8563024,194,124,640,562,shipun\images\img_511.jpg,shipun
shipun,0.97001624,242,54,637,409,shipun\images\img_517.jpg,shipun
shipun,0.6571815,175,437,640,640,shipun\images\img_53.jpg,shipun
shipun,0.8191182,150,27,640,473,shipun\images\img_534.jpg,shipun
shipun,0.9411764,323,529,640,640,shipun\images\img_54.jpg,shipun
shipun,0.93618816,73,96,640,343,shipun\images\img_542.jpg,shipun
shipun,0.9679604,2,142,584,573,shipun\images\img_547.jpg,shipun
shipun,0.966109,38,154,597,432,shipun\images\img_561.jpg,shipun
shipun,0.8173563,3,262,288,640,shipun\images\img_565.jpg,shipun
shipun,0.6487268,227,143,392,498,shipun\images\img_565.jpg,shipun
klikun,0.4349624,110,113,640,562,shipun\images\img_589.jpg,shipun
shipun,0.95386434,593,311,640,601,shipun\images\img_599.jpg,shipun
shipun,0.95179343,304,106,531,595,shipun\images\img_599.jpg,shipun
klikun,0.79490644,78,127,598,308,shipun\images\img_608.jpg,shipun
klikun,0.14922243,355,294,609,405,shipun\images\img_608.jpg,shipun
shipun,0.6782429,310,258,467,370,shipun\images\img_612.jpg,shipun
maliy,0.20857698,309,258,468,370,shipun\images\img_612.jpg,shipun
klikun,0.1261599,309,257,468,371,shipun\images\img_612.jpg,shipun
shipun,0.96477896,0,158,417,531,shipun\images\img_617.jpg,shipun
shipun,0.943808,294,77,640,325,shipun\images\img_624.jpg,shipun
shipun,0.9627435,442,30,640,454,shipun\images\img_625.jpg,shipun
shipun,0.95880866,115,230,550,541,shipun\images\img_625.jpg,shipun
shipun,0.93023586,302,135,640,357,shipun\images\img_627.jpg,shipun
klikun,0.8079025,419,192,640,640,shipun\images\img_631.jpg,shipun
shipun,0.9666957,393,542,640,640,shipun\images\img_634.jpg,shipun
shipun,0.9339878,620,139,640,640,shipun\images\img_655.jpg,shipun
shipun,0.18589619,58,1211,151,640,shipun\images\img_655.jpg,shipun
shipun,0.5041973,190,313,640,640,shipun\images\img_659.jpg,shipun
shipun,0.93250185,0,245,640,640,shipun\images\img_661.jpg,shipun
shipun,0.9460444,720,300,640,640,shipun\images\img_666.jpg,shipun
shipun,0.9774197,153,132,456,351,shipun\images\img_67.jpg,shipun
shipun,0.95477176,33,37,178,263,shipun\images\img_67.jpg,shipun
shipun,0.9434583,107,81,283,276,shipun\images\img_68.jpg,shipun
shipun,0.9593217,582,321,640,640,shipun\images\img_696.jpg,shipun
shipun,0.89060104,225,1260,624,640,shipun\images\img_696.jpg,shipun
shipun,0.9662315,668,96,640,640,shipun\images\img_700.jpg,shipun
shipun,0.84084946,173,189,640,640,shipun\images\img_705.jpg,shipun
shipun,0.90728235,986,575,640,640,shipun\images\img_706.jpg,shipun
shipun,0.8938981,9,831,640,640,shipun\images\img_706.jpg,shipun
shipun,0.97630095,630,214,640,640,shipun\images\img_723.jpg,shipun
shipun,0.97118807,273,283,640,640,shipun\images\img_738.jpg,shipun
shipun,0.9663683,118,79,452,355,shipun\images\img_745.jpg,shipun
shipun,0.7873474,71,54,464,439,shipun\images\img_751.jpg,shipun
shipun,0.9548692,143,67,357,399,shipun\images\img_752.jpg,shipun
shipun,0.29356077,123,361,192,466,shipun\images\img_752.jpg,shipun
shipun,0.21604708,132,433,178,467,shipun\images\img_752.jpg,shipun
shipun,0.15620568,117,341,153,372,shipun\images\img_752.jpg,shipun
shipun,0.11220794,576,198,609,243,shipun\images\img_752.jpg,shipun
shipun,0.107814275,369,195,401,258,shipun\images\img_752.jpg,shipun
shipun,0.91927046,0,3,356,547,shipun\images\img_764.jpg,shipun
shipun,0.6841823,22,35,640,594,shipun\images\img_765.jpg,shipun
shipun,0.90227354,178,118,640,405,shipun\images\img_774.jpg,shipun
maliy,0.40882453,658,516,640,601,shipun\images\img_790.jpg,shipun
shipun,0.38645464,0,34,640,498,shipun\images\img_790.jpg,shipun
klikun,0.38581127,660,516,640,600,shipun\images\img_790.jpg,shipun
maliy,0.25346404,148,194,520,416,shipun\images\img_795.jpg,shipun
klikun,0.22392909,148,194,519,415,shipun\images\img_795.jpg,shipun
klikun,0.13756563,464,54,640,296,shipun\images\img_795.jpg,shipun
maliy,0.11116584,464,58,640,297,shipun\images\img_795.jpg,shipun
klikun,0.4262313,22,75,640,640,shipun\images\img_8.jpg,shipun
shipun,0.33072218,23,25,640,640,shipun\images\img_8.jpg,shipun
shipun,0.9206255,105,110,596,433,shipun\images\img_810.jpg,shipun
shipun,0.9691699,134,146,640,606,shipun\images\img_832.jpg,shipun
shipun,0.9340391,60,133,456,311,shipun\images\img_833.jpg,shipun
shipun,0.8998448,0,170,364,429,shipun\images\img_853.jpg,shipun
shipun,0.9711593,145,86,598,369,shipun\images\img_874.jpg,shipun
shipun,0.6147567,29,8,640,640,shipun\images\img_878.jpg,shipun
shipun,0.65357476,24,77,640,640,shipun\images\img_880.jpg,shipun
shipun,0.95005965,68,65,607,368,shipun\images\img_889.jpg,shipun
shipun,0.7215345,105,243,640,640,shipun\images\img_896.jpg,shipun
shipun,0.96691173,671,222,640,640,shipun\images\img_906.jpg,shipun
shipun,0.6467721,172,0,640,640,shipun\images\img_921.jpg,shipun
shipun,0.93805134,127,768,640,640,shipun\images\img_922.jpg,shipun
shipun,0.74299383,1337,1103,640,640,shipun\images\img_922.jpg,shipun
shipun,0.971066,337,588,640,640,shipun\images\img_924.jpg,shipun
shipun,0.97413146,864,227,640,640,shipun\images\img_932.jpg,shipun
shipun,0.9749714,217,278,640,640,shipun\images\img_935.jpg,shipun
shipun,0.9081007,53,460,640,640,shipun\images\img_949.jpg,shipun
shipun,0.89329374,52,37,427,307,shipun\images\img_95.jpg,shipun
shipun,0.97436273,233,196,640,640,shipun\images\img_955.jpg,shipun
shipun,0.9834549,632,506,640,640,shipun\images\img_962.jpg,shipun
shipun,0.9196581,0,426,640,640,shipun\images\img_972.jpg,shipun
shipun,0.87452,370,676,640,640,shipun\images\img_972.jpg,shipun
shipun,0.8865408,1197,168,640,579,shipun\images\img_978.jpg,shipun
shipun,0.62133974,597,249,640,640,shipun\images\img_978.jpg,shipun
maliy,0.40583134,54,96,484,261,shipun\images\img_98.jpg,shipun
klikun,0.19863822,62,97,480,257,shipun\images\img_98.jpg,shipun
